Seconds: 0.23 | IMU1 : EMG = 355 | AcX = -0.55 | AcY = -0.82 | AcZ = 0.11 | Tmp = 77.17 | GyX = 0.93 | GyY = 0.90 | GyZ = -1.56;
Seconds: 159.14 | IMU1 : EMG = 341 | AcX = 0.01 | AcY = 0.29 | AcZ = 0.97 | Tmp = 87.17 | GyX = -4.52 | GyY = 1.88 | GyZ = -1.68;
Seconds: 159.37 | IMU1 : EMG = 340 | AcX = 0.03 | AcY = 0.29 | AcZ = 0.97 | Tmp = 87.17 | GyX = -2.53 | GyY = 1.42 | GyZ = -0.23;
Seconds: 159.6 | IMU1 : EMG = 346 | AcX = 0.02 | AcY = 0.27 | AcZ = 0.97 | Tmp = 87.42 | GyX = -1.40 | GyY = 0.55 | GyZ = 0.66;
Seconds: 159.84 | IMU1 : EMG = 343 | AcX = 0.02 | AcY = 0.25 | AcZ = 0.98 | Tmp = 87.42 | GyX = -6.93 | GyY = 3.24 | GyZ = -1.05;
Seconds: 160.07 | IMU1 : EMG = 342 | AcX = 0.03 | AcY = 0.23 | AcZ = 0.96 | Tmp = 87.84 | GyX = 0.99 | GyY = -0.73 | GyZ = 0.24;
Seconds: 160.3 | IMU1 : EMG = 347 | AcX = 0.03 | AcY = 0.25 | AcZ = 0.98 | Tmp = 87.67 | GyX = 5.04 | GyY = 0.84 | GyZ = 0.44;
Seconds: 160.54 | IMU1 : EMG = 339 | AcX = 0.03 | AcY = 0.24 | AcZ = 0.98 | Tmp = 87.67 | GyX = 3.50 | GyY = -0.67 | GyZ = 0.47;
Seconds: 160.77 | IMU1 : EMG = 337 | AcX = 0.02 | AcY = 0.24 | AcZ = 0.98 | Tmp = 88.01 | GyX = 2.43 | GyY = 0.34 | GyZ = -1.44;
Seconds: 161.0 | IMU1 : EMG = 343 | AcX = 0.02 | AcY = 0.23 | AcZ = 0.99 | Tmp = 88.10 | GyX = 0.00 | GyY = -0.29 | GyZ = -2.43;
Seconds: 161.24 | IMU1 : EMG = 342 | AcX = 0.02 | AcY = 0.21 | AcZ = 0.98 | Tmp = 88.01 | GyX = 1.44 | GyY = 2.20 | GyZ = -2.11;
Seconds: 161.47 | IMU1 : EMG = 291 | AcX = 0.03 | AcY = 0.23 | AcZ = 0.98 | Tmp = 88.18 | GyX = -0.81 | GyY = 0.63 | GyZ = -0.70;
Seconds: 161.7 | IMU1 : EMG = 339 | AcX = 0.03 | AcY = 0.24 | AcZ = 0.99 | Tmp = 88.18 | GyX = -0.46 | GyY = 0.53 | GyZ = 0.75;
Seconds: 161.94 | IMU1 : EMG = 341 | AcX = 0.01 | AcY = 0.25 | AcZ = 0.98 | Tmp = 88.44 | GyX = -1.51 | GyY = 2.99 | GyZ = -0.64;
Seconds: 162.17 | IMU1 : EMG = 339 | AcX = 0.01 | AcY = 0.24 | AcZ = 0.99 | Tmp = 88.52 | GyX = -0.46 | GyY = 0.99 | GyZ = -0.14;
Seconds: 162.4 | IMU1 : EMG = 341 | AcX = 0.03 | AcY = 0.23 | AcZ = 0.98 | Tmp = 88.44 | GyX = -2.64 | GyY = 2.87 | GyZ = 2.08;
Seconds: 162.63 | IMU1 : EMG = 343 | AcX = 0.02 | AcY = 0.25 | AcZ = 1.00 | Tmp = 88.52 | GyX = -2.90 | GyY = 1.91 | GyZ = -0.52;
Seconds: 162.87 | IMU1 : EMG = 343 | AcX = -0.03 | AcY = 0.24 | AcZ = 1.00 | Tmp = 88.52 | GyX = 7.01 | GyY = -0.43 | GyZ = -6.40;
Seconds: 163.1 | IMU1 : EMG = 341 | AcX = 0.00 | AcY = 0.23 | AcZ = 0.99 | Tmp = 88.69 | GyX = -1.07 | GyY = 0.29 | GyZ = -1.40;
Seconds: 163.33 | IMU1 : EMG = 341 | AcX = 0.01 | AcY = 0.23 | AcZ = 0.97 | Tmp = 88.78 | GyX = 4.26 | GyY = 1.48 | GyZ = -2.72;
Seconds: 163.57 | IMU1 : EMG = 343 | AcX = 0.01 | AcY = 0.24 | AcZ = 0.97 | Tmp = 88.94 | GyX = 0.58 | GyY = 2.09 | GyZ = 0.27;
Seconds: 163.8 | IMU1 : EMG = 341 | AcX = 0.02 | AcY = 0.24 | AcZ = 1.00 | Tmp = 88.94 | GyX = -0.43 | GyY = 3.98 | GyZ = 1.94;
Seconds: 164.03 | IMU1 : EMG = 341 | AcX = 0.00 | AcY = 0.24 | AcZ = 1.02 | Tmp = 88.86 | GyX = -2.69 | GyY = 2.50 | GyZ = -0.41;
Seconds: 164.27 | IMU1 : EMG = 339 | AcX = 0.00 | AcY = 0.24 | AcZ = 0.99 | Tmp = 89.03 | GyX = 3.16 | GyY = -1.60 | GyZ = -2.67;
Seconds: 164.5 | IMU1 : EMG = 342 | AcX = 0.02 | AcY = 0.23 | AcZ = 0.99 | Tmp = 89.03 | GyX = 0.44 | GyY = -0.35 | GyZ = -2.21;
Seconds: 164.73 | IMU1 : EMG = 290 | AcX = 0.02 | AcY = 0.24 | AcZ = 0.98 | Tmp = 89.20 | GyX = 4.08 | GyY = -3.31 | GyZ = -2.18;
Seconds: 164.96 | IMU1 : EMG = 336 | AcX = 0.01 | AcY = 0.25 | AcZ = 0.99 | Tmp = 89.03 | GyX = 3.44 | GyY = -1.76 | GyZ = -1.30;
Seconds: 165.2 | IMU1 : EMG = 345 | AcX = 0.01 | AcY = 0.25 | AcZ = 0.99 | Tmp = 89.11 | GyX = -1.10 | GyY = 0.02 | GyZ = -0.27;
Seconds: 165.43 | IMU1 : EMG = 344 | AcX = 0.03 | AcY = 0.25 | AcZ = 1.00 | Tmp = 89.11 | GyX = 0.03 | GyY = 1.33 | GyZ = 0.53;
Seconds: 165.66 | IMU1 : EMG = 291 | AcX = 0.02 | AcY = 0.24 | AcZ = 0.99 | Tmp = 89.28 | GyX = 0.73 | GyY = 0.47 | GyZ = 2.46;
Seconds: 165.9 | IMU1 : EMG = 341 | AcX = 0.01 | AcY = 0.26 | AcZ = 0.99 | Tmp = 89.11 | GyX = 4.76 | GyY = -2.95 | GyZ = 5.59;
Seconds: 166.13 | IMU1 : EMG = 341 | AcX = 0.05 | AcY = 0.27 | AcZ = 0.99 | Tmp = 89.28 | GyX = 2.41 | GyY = 1.69 | GyZ = 13.45;
Seconds: 166.36 | IMU1 : EMG = 340 | AcX = 0.07 | AcY = 0.33 | AcZ = 0.98 | Tmp = 89.28 | GyX = 1.07 | GyY = -3.66 | GyZ = 28.95;
Seconds: 166.6 | IMU1 : EMG = 344 | AcX = 0.08 | AcY = 0.31 | AcZ = 0.97 | Tmp = 89.28 | GyX = -8.89 | GyY = 8.43 | GyZ = 25.19;
Seconds: 166.83 | IMU1 : EMG = 337 | AcX = 0.10 | AcY = 0.30 | AcZ = 0.99 | Tmp = 89.45 | GyX = 0.76 | GyY = 7.66 | GyZ = -5.73;
Seconds: 167.06 | IMU1 : EMG = 341 | AcX = 0.11 | AcY = 0.27 | AcZ = 0.93 | Tmp = 89.37 | GyX = -5.02 | GyY = 12.50 | GyZ = 3.73;
Seconds: 167.29 | IMU1 : EMG = 344 | AcX = 0.09 | AcY = 0.29 | AcZ = 0.93 | Tmp = 89.54 | GyX = -15.88 | GyY = -6.05 | GyZ = -2.56;
Seconds: 167.53 | IMU1 : EMG = 337 | AcX = 0.07 | AcY = 0.34 | AcZ = 1.01 | Tmp = 89.54 | GyX = 5.97 | GyY = -1.94 | GyZ = -6.37;
Seconds: 167.76 | IMU1 : EMG = 339 | AcX = -0.03 | AcY = 0.30 | AcZ = 0.96 | Tmp = 89.45 | GyX = 32.99 | GyY = -16.29 | GyZ = -1.31;
Seconds: 167.99 | IMU1 : EMG = 339 | AcX = 0.03 | AcY = 0.29 | AcZ = 0.98 | Tmp = 89.62 | GyX = 3.79 | GyY = 7.33 | GyZ = -6.37;
Seconds: 168.23 | IMU1 : EMG = 338 | AcX = 0.02 | AcY = 0.26 | AcZ = 0.96 | Tmp = 89.62 | GyX = -6.81 | GyY = 6.05 | GyZ = -0.12;
Seconds: 168.46 | IMU1 : EMG = 292 | AcX = 0.00 | AcY = 0.20 | AcZ = 0.97 | Tmp = 89.88 | GyX = -19.01 | GyY = 60.98 | GyZ = -1.76;
Seconds: 168.69 | IMU1 : EMG = 343 | AcX = -0.22 | AcY = -0.07 | AcZ = 0.98 | Tmp = 89.54 | GyX = -122.53 | GyY = 80.96 | GyZ = -29.82;
Seconds: 168.93 | IMU1 : EMG = 344 | AcX = -0.41 | AcY = -0.32 | AcZ = 0.81 | Tmp = 89.54 | GyX = -33.42 | GyY = 14.35 | GyZ = 46.38;
Seconds: 169.16 | IMU1 : EMG = 350 | AcX = -0.43 | AcY = -0.17 | AcZ = 0.89 | Tmp = 89.71 | GyX = 65.36 | GyY = -123.04 | GyZ = 27.47;
Seconds: 169.39 | IMU1 : EMG = 337 | AcX = 0.02 | AcY = 0.07 | AcZ = 0.97 | Tmp = 89.71 | GyX = 47.31 | GyY = -35.59 | GyZ = 26.84;
Seconds: 169.62 | IMU1 : EMG = 343 | AcX = -0.01 | AcY = 0.16 | AcZ = 1.01 | Tmp = 89.71 | GyX = 58.69 | GyY = -51.62 | GyZ = 32.73;
Seconds: 169.86 | IMU1 : EMG = 342 | AcX = 0.12 | AcY = 0.24 | AcZ = 0.96 | Tmp = 89.62 | GyX = 11.98 | GyY = -11.40 | GyZ = 13.19;
Seconds: 170.09 | IMU1 : EMG = 292 | AcX = 0.20 | AcY = 0.25 | AcZ = 0.97 | Tmp = 89.79 | GyX = -2.98 | GyY = 15.97 | GyZ = 15.10;
Seconds: 170.32 | IMU1 : EMG = 344 | AcX = 0.15 | AcY = 0.26 | AcZ = 0.98 | Tmp = 89.79 | GyX = 7.92 | GyY = 2.32 | GyZ = -0.61;
Seconds: 170.56 | IMU1 : EMG = 344 | AcX = 0.14 | AcY = 0.30 | AcZ = 0.98 | Tmp = 89.71 | GyX = 6.24 | GyY = 0.20 | GyZ = 2.89;
Seconds: 170.79 | IMU1 : EMG = 337 | AcX = 0.16 | AcY = 0.29 | AcZ = 0.98 | Tmp = 89.71 | GyX = 5.30 | GyY = 1.59 | GyZ = -2.67;
Seconds: 171.02 | IMU1 : EMG = 342 | AcX = 0.16 | AcY = 0.28 | AcZ = 0.96 | Tmp = 89.71 | GyX = 2.64 | GyY = 3.48 | GyZ = -3.62;
Seconds: 171.26 | IMU1 : EMG = 343 | AcX = 0.15 | AcY = 0.33 | AcZ = 1.02 | Tmp = 89.71 | GyX = 7.44 | GyY = -1.95 | GyZ = -5.10;
Seconds: 171.49 | IMU1 : EMG = 345 | AcX = 0.17 | AcY = 0.29 | AcZ = 0.97 | Tmp = 89.62 | GyX = 2.41 | GyY = 8.06 | GyZ = 4.40;
Seconds: 171.72 | IMU1 : EMG = 339 | AcX = 0.18 | AcY = 0.27 | AcZ = 0.95 | Tmp = 89.79 | GyX = -9.80 | GyY = 6.98 | GyZ = 4.31;
Seconds: 171.95 | IMU1 : EMG = 341 | AcX = 0.18 | AcY = 0.25 | AcZ = 0.97 | Tmp = 89.62 | GyX = -4.24 | GyY = 9.10 | GyZ = 3.10;
Seconds: 172.19 | IMU1 : EMG = 339 | AcX = 0.18 | AcY = 0.20 | AcZ = 0.95 | Tmp = 89.88 | GyX = -6.37 | GyY = 4.47 | GyZ = 3.02;
Seconds: 172.42 | IMU1 : EMG = 338 | AcX = 0.15 | AcY = 0.24 | AcZ = 0.99 | Tmp = 89.71 | GyX = -0.24 | GyY = 5.82 | GyZ = 1.85;
Seconds: 172.65 | IMU1 : EMG = 337 | AcX = 0.18 | AcY = 0.20 | AcZ = 0.99 | Tmp = 89.71 | GyX = -0.70 | GyY = 4.50 | GyZ = 1.42;
Seconds: 172.89 | IMU1 : EMG = 339 | AcX = 0.15 | AcY = 0.21 | AcZ = 0.99 | Tmp = 89.71 | GyX = 0.14 | GyY = -3.13 | GyZ = -0.29;
Seconds: 173.12 | IMU1 : EMG = 344 | AcX = 0.16 | AcY = 0.21 | AcZ = 0.97 | Tmp = 89.79 | GyX = 0.92 | GyY = 0.78 | GyZ = 0.81;
Seconds: 173.35 | IMU1 : EMG = 345 | AcX = 0.16 | AcY = 0.22 | AcZ = 0.99 | Tmp = 89.88 | GyX = 1.65 | GyY = 2.87 | GyZ = -1.05;
Seconds: 173.59 | IMU1 : EMG = 341 | AcX = 0.15 | AcY = 0.22 | AcZ = 0.99 | Tmp = 89.71 | GyX = 3.21 | GyY = 3.59 | GyZ = -1.79;
Seconds: 173.82 | IMU1 : EMG = 340 | AcX = 0.16 | AcY = 0.22 | AcZ = 1.00 | Tmp = 89.71 | GyX = 4.44 | GyY = 2.93 | GyZ = -2.02;
Seconds: 174.05 | IMU1 : EMG = 347 | AcX = 0.18 | AcY = 0.19 | AcZ = 0.99 | Tmp = 89.54 | GyX = 1.80 | GyY = 1.51 | GyZ = -2.95;
Seconds: 174.28 | IMU1 : EMG = 342 | AcX = 0.19 | AcY = 0.20 | AcZ = 0.98 | Tmp = 89.96 | GyX = -2.44 | GyY = 10.95 | GyZ = 4.34;
Seconds: 174.52 | IMU1 : EMG = 345 | AcX = 0.15 | AcY = 0.21 | AcZ = 0.98 | Tmp = 89.79 | GyX = 1.63 | GyY = -6.18 | GyZ = 0.81;
Seconds: 174.75 | IMU1 : EMG = 343 | AcX = 0.18 | AcY = 0.17 | AcZ = 0.98 | Tmp = 89.71 | GyX = -3.18 | GyY = 12.76 | GyZ = 1.97;
Seconds: 174.98 | IMU1 : EMG = 339 | AcX = 0.15 | AcY = 0.21 | AcZ = 0.99 | Tmp = 89.88 | GyX = 1.42 | GyY = 1.76 | GyZ = -2.31;
Seconds: 175.22 | IMU1 : EMG = 340 | AcX = 0.15 | AcY = 0.19 | AcZ = 0.98 | Tmp = 89.71 | GyX = 0.46 | GyY = 3.73 | GyZ = -2.00;
Seconds: 175.45 | IMU1 : EMG = 345 | AcX = 0.16 | AcY = 0.20 | AcZ = 1.00 | Tmp = 89.71 | GyX = 0.38 | GyY = 0.52 | GyZ = 0.12;
Seconds: 175.68 | IMU1 : EMG = 341 | AcX = 0.14 | AcY = 0.22 | AcZ = 0.99 | Tmp = 89.71 | GyX = -0.49 | GyY = 1.42 | GyZ = -3.19;
Seconds: 175.92 | IMU1 : EMG = 341 | AcX = 0.14 | AcY = 0.20 | AcZ = 0.98 | Tmp = 89.71 | GyX = 3.68 | GyY = -9.48 | GyZ = -6.32;
Seconds: 176.15 | IMU1 : EMG = 340 | AcX = 0.14 | AcY = 0.19 | AcZ = 1.01 | Tmp = 89.88 | GyX = 1.24 | GyY = 1.48 | GyZ = -1.97;
Seconds: 176.38 | IMU1 : EMG = 345 | AcX = 0.12 | AcY = 0.16 | AcZ = 0.97 | Tmp = 89.96 | GyX = -12.89 | GyY = 5.66 | GyZ = -14.20;
Seconds: 176.61 | IMU1 : EMG = 339 | AcX = 0.09 | AcY = 0.14 | AcZ = 0.99 | Tmp = 89.79 | GyX = 14.49 | GyY = 39.85 | GyZ = -25.80;
Seconds: 176.85 | IMU1 : EMG = 340 | AcX = -0.07 | AcY = 0.13 | AcZ = 0.99 | Tmp = 89.88 | GyX = -17.92 | GyY = 22.96 | GyZ = -29.86;
Seconds: 177.08 | IMU1 : EMG = 338 | AcX = -0.28 | AcY = -0.01 | AcZ = 1.00 | Tmp = 89.71 | GyX = -48.11 | GyY = 20.53 | GyZ = -32.09;
Seconds: 177.31 | IMU1 : EMG = 343 | AcX = -0.57 | AcY = -0.06 | AcZ = 0.62 | Tmp = 89.62 | GyX = 15.60 | GyY = -60.21 | GyZ = -46.58;
Seconds: 177.55 | IMU1 : EMG = 340 | AcX = -0.38 | AcY = -0.22 | AcZ = 0.91 | Tmp = 89.71 | GyX = -12.67 | GyY = 32.61 | GyZ = -48.14;
Seconds: 177.78 | IMU1 : EMG = 298 | AcX = -0.31 | AcY = -0.23 | AcZ = 0.89 | Tmp = 89.71 | GyX = 3.45 | GyY = -2.72 | GyZ = 8.05;
Seconds: 178.01 | IMU1 : EMG = 349 | AcX = -0.35 | AcY = -0.17 | AcZ = 0.95 | Tmp = 89.45 | GyX = 11.15 | GyY = -5.36 | GyZ = 13.24;
Seconds: 178.25 | IMU1 : EMG = 334 | AcX = -0.21 | AcY = -0.04 | AcZ = 0.94 | Tmp = 89.54 | GyX = 12.93 | GyY = -25.51 | GyZ = -3.11;
Seconds: 178.48 | IMU1 : EMG = 343 | AcX = -0.14 | AcY = 0.02 | AcZ = 0.98 | Tmp = 89.54 | GyX = 58.17 | GyY = -35.59 | GyZ = 21.10;
Seconds: 178.71 | IMU1 : EMG = 348 | AcX = -0.10 | AcY = 0.14 | AcZ = 0.97 | Tmp = 89.54 | GyX = 15.83 | GyY = -13.51 | GyZ = -5.28;
Seconds: 178.94 | IMU1 : EMG = 344 | AcX = -0.01 | AcY = 0.28 | AcZ = 0.99 | Tmp = 89.37 | GyX = -15.89 | GyY = 30.18 | GyZ = 7.31;
Seconds: 179.18 | IMU1 : EMG = 349 | AcX = 0.15 | AcY = 0.10 | AcZ = 0.93 | Tmp = 89.37 | GyX = -21.92 | GyY = -4.76 | GyZ = 57.07;
Seconds: 179.41 | IMU1 : EMG = 336 | AcX = 0.08 | AcY = 0.34 | AcZ = 1.02 | Tmp = 89.20 | GyX = -10.70 | GyY = 12.58 | GyZ = 9.11;
Seconds: 179.64 | IMU1 : EMG = 331 | AcX = -0.06 | AcY = 0.14 | AcZ = 1.01 | Tmp = 89.37 | GyX = -4.79 | GyY = 23.28 | GyZ = 13.50;
Seconds: 179.88 | IMU1 : EMG = 336 | AcX = -0.10 | AcY = 0.17 | AcZ = 0.96 | Tmp = 89.20 | GyX = -5.36 | GyY = 7.22 | GyZ = 7.24;
Seconds: 180.11 | IMU1 : EMG = 350 | AcX = -0.08 | AcY = 0.19 | AcZ = 0.93 | Tmp = 89.11 | GyX = -7.21 | GyY = -10.46 | GyZ = 31.40;
Seconds: 180.34 | IMU1 : EMG = 343 | AcX = -0.19 | AcY = 0.14 | AcZ = 0.97 | Tmp = 89.11 | GyX = 26.81 | GyY = 41.95 | GyZ = 36.11;
Seconds: 180.58 | IMU1 : EMG = 347 | AcX = -0.07 | AcY = 0.24 | AcZ = 0.96 | Tmp = 89.11 | GyX = 2.15 | GyY = -2.15 | GyZ = 30.31;
Seconds: 180.81 | IMU1 : EMG = 340 | AcX = -0.05 | AcY = 0.32 | AcZ = 0.99 | Tmp = 89.03 | GyX = 10.85 | GyY = -35.13 | GyZ = 33.95;
Seconds: 181.04 | IMU1 : EMG = 332 | AcX = -0.02 | AcY = 0.25 | AcZ = 0.99 | Tmp = 88.94 | GyX = -13.54 | GyY = 43.92 | GyZ = 11.47;
Seconds: 181.27 | IMU1 : EMG = 341 | AcX = -0.03 | AcY = 0.33 | AcZ = 0.97 | Tmp = 88.86 | GyX = -9.01 | GyY = 6.89 | GyZ = 51.94;
Seconds: 181.51 | IMU1 : EMG = 344 | AcX = 0.07 | AcY = 0.34 | AcZ = 0.91 | Tmp = 88.86 | GyX = -17.77 | GyY = 5.68 | GyZ = 36.15;
Seconds: 181.74 | IMU1 : EMG = 342 | AcX = 0.12 | AcY = 0.24 | AcZ = 0.91 | Tmp = 88.94 | GyX = -18.72 | GyY = 47.59 | GyZ = 29.34;
Seconds: 181.97 | IMU1 : EMG = 339 | AcX = -0.09 | AcY = 0.25 | AcZ = 0.99 | Tmp = 88.69 | GyX = -5.40 | GyY = 22.60 | GyZ = 29.97;
Seconds: 182.21 | IMU1 : EMG = 336 | AcX = 0.00 | AcY = 0.27 | AcZ = 0.96 | Tmp = 88.69 | GyX = -6.58 | GyY = -3.47 | GyZ = 19.37;
Seconds: 182.44 | IMU1 : EMG = 340 | AcX = 0.05 | AcY = 0.27 | AcZ = 0.94 | Tmp = 88.61 | GyX = 5.13 | GyY = -4.14 | GyZ = 4.15;
Seconds: 182.67 | IMU1 : EMG = 349 | AcX = 0.06 | AcY = 0.23 | AcZ = 0.96 | Tmp = 88.52 | GyX = 7.18 | GyY = -4.61 | GyZ = 22.49;
Seconds: 182.91 | IMU1 : EMG = 349 | AcX = 0.03 | AcY = 0.28 | AcZ = 0.98 | Tmp = 88.35 | GyX = 3.10 | GyY = -7.86 | GyZ = 12.00;
Seconds: 183.14 | IMU1 : EMG = 350 | AcX = 0.10 | AcY = 0.21 | AcZ = 0.92 | Tmp = 88.44 | GyX = 0.41 | GyY = -10.08 | GyZ = 15.01;
Seconds: 183.37 | IMU1 : EMG = 347 | AcX = 0.17 | AcY = 0.28 | AcZ = 0.95 | Tmp = 88.35 | GyX = -2.49 | GyY = 4.35 | GyZ = 2.50;
Seconds: 183.6 | IMU1 : EMG = 336 | AcX = 0.15 | AcY = 0.26 | AcZ = 0.93 | Tmp = 88.27 | GyX = 1.36 | GyY = 8.79 | GyZ = 1.31;
Seconds: 183.84 | IMU1 : EMG = 340 | AcX = 0.15 | AcY = 0.25 | AcZ = 0.96 | Tmp = 88.52 | GyX = 2.23 | GyY = 6.69 | GyZ = 13.88;
Seconds: 184.07 | IMU1 : EMG = 343 | AcX = -0.00 | AcY = 0.25 | AcZ = 0.93 | Tmp = 88.27 | GyX = 6.76 | GyY = 27.88 | GyZ = 23.97;
Seconds: 184.3 | IMU1 : EMG = 342 | AcX = 0.11 | AcY = 0.16 | AcZ = 0.93 | Tmp = 88.18 | GyX = 1.54 | GyY = 1.60 | GyZ = 13.62;
Seconds: 184.54 | IMU1 : EMG = 348 | AcX = 0.11 | AcY = 0.17 | AcZ = 1.00 | Tmp = 87.84 | GyX = 4.66 | GyY = 3.92 | GyZ = 26.37;
Seconds: 184.77 | IMU1 : EMG = 339 | AcX = 0.15 | AcY = 0.16 | AcZ = 0.92 | Tmp = 88.01 | GyX = 8.95 | GyY = 23.36 | GyZ = 27.30;
Seconds: 185.0 | IMU1 : EMG = 336 | AcX = 0.09 | AcY = 0.22 | AcZ = 0.96 | Tmp = 87.93 | GyX = -14.18 | GyY = -6.95 | GyZ = 15.21;
Seconds: 185.24 | IMU1 : EMG = 348 | AcX = 0.07 | AcY = 0.03 | AcZ = 0.95 | Tmp = 87.84 | GyX = 22.99 | GyY = -0.32 | GyZ = 21.74;
Seconds: 185.47 | IMU1 : EMG = 353 | AcX = 0.11 | AcY = 0.09 | AcZ = 0.99 | Tmp = 87.84 | GyX = 15.24 | GyY = -1.98 | GyZ = 9.94;
Seconds: 185.7 | IMU1 : EMG = 349 | AcX = 0.16 | AcY = 0.17 | AcZ = 0.97 | Tmp = 87.59 | GyX = 33.28 | GyY = 4.02 | GyZ = 59.53;
Seconds: 185.93 | IMU1 : EMG = 342 | AcX = 0.10 | AcY = 0.18 | AcZ = 1.00 | Tmp = 87.76 | GyX = -4.09 | GyY = 17.76 | GyZ = 3.98;
Seconds: 186.17 | IMU1 : EMG = 346 | AcX = 0.12 | AcY = 0.14 | AcZ = 1.01 | Tmp = 87.76 | GyX = 0.85 | GyY = 7.33 | GyZ = 17.31;
Seconds: 186.4 | IMU1 : EMG = 342 | AcX = 0.12 | AcY = 0.18 | AcZ = 1.01 | Tmp = 87.34 | GyX = 13.24 | GyY = -0.34 | GyZ = 14.66;
Seconds: 186.63 | IMU1 : EMG = 342 | AcX = 0.09 | AcY = 0.18 | AcZ = 0.97 | Tmp = 87.50 | GyX = 7.54 | GyY = -2.37 | GyZ = 3.51;
Seconds: 186.87 | IMU1 : EMG = 347 | AcX = 0.10 | AcY = 0.18 | AcZ = 0.99 | Tmp = 87.34 | GyX = 5.63 | GyY = -1.86 | GyZ = -2.18;
Seconds: 187.1 | IMU1 : EMG = 343 | AcX = 0.10 | AcY = 0.21 | AcZ = 0.95 | Tmp = 87.34 | GyX = 8.56 | GyY = 3.04 | GyZ = 5.83;
Seconds: 187.33 | IMU1 : EMG = 333 | AcX = 0.10 | AcY = 0.19 | AcZ = 0.99 | Tmp = 87.34 | GyX = -7.22 | GyY = 7.74 | GyZ = -7.51;
Seconds: 187.57 | IMU1 : EMG = 336 | AcX = -0.01 | AcY = 0.12 | AcZ = 1.02 | Tmp = 87.25 | GyX = -24.92 | GyY = 44.31 | GyZ = -80.31;
Seconds: 187.8 | IMU1 : EMG = 341 | AcX = -0.13 | AcY = -0.08 | AcZ = 1.08 | Tmp = 87.25 | GyX = -23.37 | GyY = 77.27 | GyZ = -69.53;
Seconds: 188.03 | IMU1 : EMG = 340 | AcX = -0.35 | AcY = -0.38 | AcZ = 0.94 | Tmp = 87.17 | GyX = -42.50 | GyY = 43.34 | GyZ = -60.46;
Seconds: 188.26 | IMU1 : EMG = 348 | AcX = -0.53 | AcY = -0.67 | AcZ = 0.52 | Tmp = 87.00 | GyX = -29.28 | GyY = 35.57 | GyZ = -20.21;
Seconds: 188.5 | IMU1 : EMG = 351 | AcX = -0.66 | AcY = -0.85 | AcZ = 0.26 | Tmp = 86.91 | GyX = -55.47 | GyY = 44.38 | GyZ = -24.14;
Seconds: 188.73 | IMU1 : EMG = 347 | AcX = -0.60 | AcY = -0.92 | AcZ = 0.10 | Tmp = 86.74 | GyX = -30.79 | GyY = 41.94 | GyZ = -13.39;
Seconds: 188.96 | IMU1 : EMG = 348 | AcX = -0.54 | AcY = -0.86 | AcZ = -0.04 | Tmp = 86.83 | GyX = -20.92 | GyY = 24.64 | GyZ = -10.93;
Seconds: 189.2 | IMU1 : EMG = 351 | AcX = -0.51 | AcY = -0.85 | AcZ = -0.18 | Tmp = 86.66 | GyX = -18.11 | GyY = 23.48 | GyZ = -0.85;
Seconds: 189.43 | IMU1 : EMG = 339 | AcX = -0.50 | AcY = -0.85 | AcZ = -0.23 | Tmp = 86.66 | GyX = -8.09 | GyY = 34.82 | GyZ = 11.39;
Seconds: 189.66 | IMU1 : EMG = 339 | AcX = -0.49 | AcY = -0.73 | AcZ = -0.34 | Tmp = 86.66 | GyX = 24.32 | GyY = 27.86 | GyZ = 40.67;
Seconds: 189.9 | IMU1 : EMG = 335 | AcX = -0.58 | AcY = -0.63 | AcZ = -0.31 | Tmp = 86.40 | GyX = 5.77 | GyY = 40.26 | GyZ = 34.21;
Seconds: 190.13 | IMU1 : EMG = 338 | AcX = -0.58 | AcY = -0.62 | AcZ = -0.47 | Tmp = 86.49 | GyX = 3.19 | GyY = 24.64 | GyZ = 12.40;
Seconds: 190.36 | IMU1 : EMG = 350 | AcX = -0.57 | AcY = -0.52 | AcZ = -0.44 | Tmp = 86.32 | GyX = -5.80 | GyY = 22.31 | GyZ = 20.75;
Seconds: 190.59 | IMU1 : EMG = 350 | AcX = -0.61 | AcY = -0.47 | AcZ = -0.68 | Tmp = 86.40 | GyX = -16.43 | GyY = 25.83 | GyZ = 16.76;
Seconds: 190.83 | IMU1 : EMG = 350 | AcX = -0.57 | AcY = -0.46 | AcZ = -0.85 | Tmp = 86.32 | GyX = -12.05 | GyY = 19.69 | GyZ = 4.98;
Seconds: 191.06 | IMU1 : EMG = 348 | AcX = -0.51 | AcY = -0.39 | AcZ = -0.79 | Tmp = 86.32 | GyX = -4.09 | GyY = -13.89 | GyZ = -4.15;
Seconds: 191.29 | IMU1 : EMG = 346 | AcX = -0.52 | AcY = -0.45 | AcZ = -0.67 | Tmp = 86.06 | GyX = 6.08 | GyY = -7.77 | GyZ = -3.16;
Seconds: 191.53 | IMU1 : EMG = 343 | AcX = -0.53 | AcY = -0.39 | AcZ = -0.68 | Tmp = 85.98 | GyX = -12.12 | GyY = 18.66 | GyZ = -10.24;
Seconds: 191.76 | IMU1 : EMG = 340 | AcX = -0.49 | AcY = -0.43 | AcZ = -0.74 | Tmp = 85.98 | GyX = -8.32 | GyY = 12.44 | GyZ = -6.00;
